identity_key,boundary_flags,candidate_state
black_robe,,CLEAN_FOR_FRESH_HOLDOUT
black_romper,,CLEAN_FOR_FRESH_HOLDOUT
black_sandals,,CLEAN_FOR_FRESH_HOLDOUT
black_sarong,,CLEAN_FOR_FRESH_HOLDOUT
black_scapular,,CLEAN_FOR_FRESH_HOLDOUT
black_shawl,,CLEAN_FOR_FRESH_HOLDOUT
black_shirt,,CLEAN_FOR_FRESH_HOLDOUT
black_shoes,,CLEAN_FOR_FRESH_HOLDOUT
black_shorts,,CLEAN_FOR_FRESH_HOLDOUT
black_shrug,,CLEAN_FOR_FRESH_HOLDOUT
black_singlet,,CLEAN_FOR_FRESH_HOLDOUT
black_skirt,,CLEAN_FOR_FRESH_HOLDOUT
black_sleeves,,CLEAN_FOR_FRESH_HOLDOUT
black_slippers,,CLEAN_FOR_FRESH_HOLDOUT
black_socks,,CLEAN_FOR_FRESH_HOLDOUT
black_suit,,CLEAN_FOR_FRESH_HOLDOUT
black_sweater,,CLEAN_FOR_FRESH_HOLDOUT
black_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT
black_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT
black_tabard,,CLEAN_FOR_FRESH_HOLDOUT
black_tailcoat,,CLEAN_FOR_FRESH_HOLDOUT
black_tank_top,,CLEAN_FOR_FRESH_HOLDOUT
black_track_suit,,CLEAN_FOR_FRESH_HOLDOUT
black_tube_top,,CLEAN_FOR_FRESH_HOLDOUT
black_tunic,,CLEAN_FOR_FRESH_HOLDOUT
black_turban,,CLEAN_FOR_FRESH_HOLDOUT
black_unitard,,CLEAN_FOR_FRESH_HOLDOUT
black_vest,,CLEAN_FOR_FRESH_HOLDOUT
blanket_cape,,CLEAN_FOR_FRESH_HOLDOUT
blazer,,CLEAN_FOR_FRESH_HOLDOUT
block_heels,,CLEAN_FOR_FRESH_HOLDOUT
blouse,,CLEAN_FOR_FRESH_HOLDOUT
blue_apron,,CLEAN_FOR_FRESH_HOLDOUT
blue_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT
blue_bike_shorts,,CLEAN_FOR_FRESH_HOLDOUT
blue_bloomers,,CLEAN_FOR_FRESH_HOLDOUT
blue_boots,,CLEAN_FOR_FRESH_HOLDOUT
blue_buruma,,CLEAN_FOR_FRESH_HOLDOUT
blue_camisole,,CLEAN_FOR_FRESH_HOLDOUT
blue_cape,,CLEAN_FOR_FRESH_HOLDOUT
blue_capelet,,CLEAN_FOR_FRESH_HOLDOUT
blue_cardigan,,CLEAN_FOR_FRESH_HOLDOUT
blue_cloak,,CLEAN_FOR_FRESH_HOLDOUT
blue_coat,,CLEAN_FOR_FRESH_HOLDOUT
blue_dougi,,CLEAN_FOR_FRESH_HOLDOUT
blue_dress,,CLEAN_FOR_FRESH_HOLDOUT
blue_gloves,,CLEAN_FOR_FRESH_HOLDOUT
blue_hakama,,CLEAN_FOR_FRESH_HOLDOUT
blue_hanbok,,CLEAN_FOR_FRESH_HOLDOUT
blue_hanfu,,CLEAN_FOR_FRESH_HOLDOUT
blue_haori,,CLEAN_FOR_FRESH_HOLDOUT
blue_happi,,CLEAN_FOR_FRESH_HOLDOUT
blue_hat,,CLEAN_FOR_FRESH_HOLDOUT
blue_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT
blue_hood,,CLEAN_FOR_FRESH_HOLDOUT
blue_hoodie,,CLEAN_FOR_FRESH_HOLDOUT
blue_jacket,,CLEAN_FOR_FRESH_HOLDOUT
blue_jingasa,,CLEAN_FOR_FRESH_HOLDOUT
blue_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT
blue_kimono,,CLEAN_FOR_FRESH_HOLDOUT
blue_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT
blue_leggings,,CLEAN_FOR_FRESH_HOLDOUT
blue_mask,,CLEAN_FOR_FRESH_HOLDOUT
blue_mittens,,CLEAN_FOR_FRESH_HOLDOUT
blue_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT
blue_necktie,,CLEAN_FOR_FRESH_HOLDOUT
blue_overalls,,CLEAN_FOR_FRESH_HOLDOUT
blue_overskirt,,CLEAN_FOR_FRESH_HOLDOUT
blue_pajamas,,CLEAN_FOR_FRESH_HOLDOUT
blue_pants,,CLEAN_FOR_FRESH_HOLDOUT
blue_poncho,,CLEAN_FOR_FRESH_HOLDOUT
blue_raincoat,,CLEAN_FOR_FRESH_HOLDOUT
blue_robe,,CLEAN_FOR_FRESH_HOLDOUT
blue_romper,,CLEAN_FOR_FRESH_HOLDOUT
blue_sandals,,CLEAN_FOR_FRESH_HOLDOUT
blue_sarong,,CLEAN_FOR_FRESH_HOLDOUT
blue_shawl,,CLEAN_FOR_FRESH_HOLDOUT
blue_shirt,,CLEAN_FOR_FRESH_HOLDOUT
blue_shoes,,CLEAN_FOR_FRESH_HOLDOUT
blue_shorts,,CLEAN_FOR_FRESH_HOLDOUT
blue_shrug,,CLEAN_FOR_FRESH_HOLDOUT
blue_skirt,,CLEAN_FOR_FRESH_HOLDOUT
blue_sleeves,,CLEAN_FOR_FRESH_HOLDOUT
blue_slippers,,CLEAN_FOR_FRESH_HOLDOUT
blue_socks,,CLEAN_FOR_FRESH_HOLDOUT
blue_suit,,CLEAN_FOR_FRESH_HOLDOUT
blue_surcoat,,CLEAN_FOR_FRESH_HOLDOUT
blue_sweater,,CLEAN_FOR_FRESH_HOLDOUT
blue_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT
blue_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT
blue_tabard,,CLEAN_FOR_FRESH_HOLDOUT
blue_tank_top,,CLEAN_FOR_FRESH_HOLDOUT
blue_track_suit,,CLEAN_FOR_FRESH_HOLDOUT
blue_tube_top,,CLEAN_FOR_FRESH_HOLDOUT
blue_tunic,,CLEAN_FOR_FRESH_HOLDOUT
blue_unitard,,CLEAN_FOR_FRESH_HOLDOUT
blue_vest,,CLEAN_FOR_FRESH_HOLDOUT
boar_hood,,CLEAN_FOR_FRESH_HOLDOUT
boar_mask,,CLEAN_FOR_FRESH_HOLDOUT
bobby_socks,,CLEAN_FOR_FRESH_HOLDOUT
bodice,,CLEAN_FOR_FRESH_HOLDOUT
bolo_tie,,CLEAN_FOR_FRESH_HOLDOUT
bomber_jacket,,CLEAN_FOR_FRESH_HOLDOUT
book_skirt,,CLEAN_FOR_FRESH_HOLDOUT
boonie_hat,,CLEAN_FOR_FRESH_HOLDOUT
boots,,CLEAN_FOR_FRESH_HOLDOUT
borrowed_clothes,,CLEAN_FOR_FRESH_HOLDOUT
bow_apron,,CLEAN_FOR_FRESH_HOLDOUT
bow_bloomers,,CLEAN_FOR_FRESH_HOLDOUT
bow_camisole,,CLEAN_FOR_FRESH_HOLDOUT
bow_legwear,,CLEAN_FOR_FRESH_HOLDOUT
