identity_key,boundary_flags,candidate_state
on_animal,,CLEAN_FOR_FRESH_HOLDOUT
on_back,,CLEAN_FOR_FRESH_HOLDOUT
on_ball,,CLEAN_FOR_FRESH_HOLDOUT
on_banana,,CLEAN_FOR_FRESH_HOLDOUT
on_bed,,CLEAN_FOR_FRESH_HOLDOUT
on_bench,,CLEAN_FOR_FRESH_HOLDOUT
on_bicycle,,CLEAN_FOR_FRESH_HOLDOUT
on_blanket,,CLEAN_FOR_FRESH_HOLDOUT
on_boat,,CLEAN_FOR_FRESH_HOLDOUT
on_book,,CLEAN_FOR_FRESH_HOLDOUT
on_box,,CLEAN_FOR_FRESH_HOLDOUT
on_car,,CLEAN_FOR_FRESH_HOLDOUT
on_ceiling,,CLEAN_FOR_FRESH_HOLDOUT
on_chair,,CLEAN_FOR_FRESH_HOLDOUT
on_cloud,,CLEAN_FOR_FRESH_HOLDOUT
on_couch,,CLEAN_FOR_FRESH_HOLDOUT
on_counter,,CLEAN_FOR_FRESH_HOLDOUT
on_creature,,CLEAN_FOR_FRESH_HOLDOUT
on_crescent,,CLEAN_FOR_FRESH_HOLDOUT
on_cushion,,CLEAN_FOR_FRESH_HOLDOUT
on_desk,,CLEAN_FOR_FRESH_HOLDOUT
on_fence,,CLEAN_FOR_FRESH_HOLDOUT
on_finger,,CLEAN_FOR_FRESH_HOLDOUT
on_floor,,CLEAN_FOR_FRESH_HOLDOUT
on_flower,,CLEAN_FOR_FRESH_HOLDOUT
on_food,,CLEAN_FOR_FRESH_HOLDOUT
on_ground,,CLEAN_FOR_FRESH_HOLDOUT
on_hammock,,CLEAN_FOR_FRESH_HOLDOUT
on_head,,CLEAN_FOR_FRESH_HOLDOUT
on_ice,,CLEAN_FOR_FRESH_HOLDOUT
on_innertube,,CLEAN_FOR_FRESH_HOLDOUT
on_jet_ski,,CLEAN_FOR_FRESH_HOLDOUT
on_ladder,,CLEAN_FOR_FRESH_HOLDOUT
on_lap,,CLEAN_FOR_FRESH_HOLDOUT
on_leaf,,CLEAN_FOR_FRESH_HOLDOUT
on_liquid,,CLEAN_FOR_FRESH_HOLDOUT
on_log,,CLEAN_FOR_FRESH_HOLDOUT
on_magic_circle,,CLEAN_FOR_FRESH_HOLDOUT
on_mat,,CLEAN_FOR_FRESH_HOLDOUT
on_mecha,,CLEAN_FOR_FRESH_HOLDOUT
on_mini_planet,,CLEAN_FOR_FRESH_HOLDOUT
on_moon,,CLEAN_FOR_FRESH_HOLDOUT
on_moped,,CLEAN_FOR_FRESH_HOLDOUT
on_motorcycle,,CLEAN_FOR_FRESH_HOLDOUT
on_mushroom,,CLEAN_FOR_FRESH_HOLDOUT
on_one_knee,,CLEAN_FOR_FRESH_HOLDOUT
on_person,,CLEAN_FOR_FRESH_HOLDOUT
on_piano,,CLEAN_FOR_FRESH_HOLDOUT
on_pillow,,CLEAN_FOR_FRESH_HOLDOUT
on_plate,,CLEAN_FOR_FRESH_HOLDOUT
on_pumpkin,,CLEAN_FOR_FRESH_HOLDOUT
on_raft,,CLEAN_FOR_FRESH_HOLDOUT
on_railing,,CLEAN_FOR_FRESH_HOLDOUT
on_railroad_tracks,,CLEAN_FOR_FRESH_HOLDOUT
on_rock,,CLEAN_FOR_FRESH_HOLDOUT
on_roof,,CLEAN_FOR_FRESH_HOLDOUT
on_rooftop,,CLEAN_FOR_FRESH_HOLDOUT
on_scooter,,CLEAN_FOR_FRESH_HOLDOUT
on_ship,,CLEAN_FOR_FRESH_HOLDOUT
on_shoulder,,CLEAN_FOR_FRESH_HOLDOUT
on_stairs,,CLEAN_FOR_FRESH_HOLDOUT
on_stomach,,CLEAN_FOR_FRESH_HOLDOUT
on_stool,,CLEAN_FOR_FRESH_HOLDOUT
on_suitcase,,CLEAN_FOR_FRESH_HOLDOUT
on_swing,,CLEAN_FOR_FRESH_HOLDOUT
on_table,,CLEAN_FOR_FRESH_HOLDOUT
on_tank,,CLEAN_FOR_FRESH_HOLDOUT
on_throne,,CLEAN_FOR_FRESH_HOLDOUT
on_toilet,,CLEAN_FOR_FRESH_HOLDOUT
on_top_of_pole,,CLEAN_FOR_FRESH_HOLDOUT
on_train,,CLEAN_FOR_FRESH_HOLDOUT
on_tree,,CLEAN_FOR_FRESH_HOLDOUT
on_tree_stump,,CLEAN_FOR_FRESH_HOLDOUT
on_truck,,CLEAN_FOR_FRESH_HOLDOUT
on_van,,CLEAN_FOR_FRESH_HOLDOUT
on_vaulting_horse,,CLEAN_FOR_FRESH_HOLDOUT
on_wall,,CLEAN_FOR_FRESH_HOLDOUT
on_water,,CLEAN_FOR_FRESH_HOLDOUT
on_weapon,,CLEAN_FOR_FRESH_HOLDOUT
on_windowsill,,CLEAN_FOR_FRESH_HOLDOUT
one_arm_handstand,,CLEAN_FOR_FRESH_HOLDOUT
one_arm_push-ups,,CLEAN_FOR_FRESH_HOLDOUT
one_bar_prison,,CLEAN_FOR_FRESH_HOLDOUT
one_side_up,,CLEAN_FOR_FRESH_HOLDOUT
onion_(pikmin),,CLEAN_FOR_FRESH_HOLDOUT
onion_dome,,CLEAN_FOR_FRESH_HOLDOUT
open_hand,,CLEAN_FOR_FRESH_HOLDOUT
open_hands,,CLEAN_FOR_FRESH_HOLDOUT
operation_crossroads,,CLEAN_FOR_FRESH_HOLDOUT
organization_xiii,,CLEAN_FOR_FRESH_HOLDOUT
orion_(constellation),,CLEAN_FOR_FRESH_HOLDOUT
oripathy_lesion_(arknights),,CLEAN_FOR_FRESH_HOLDOUT
outstretched_arm,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_arms,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_crossed_arms,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_foot,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_hand,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_leg,,CLEAN_FOR_FRESH_HOLDOUT
outstretched_legs,,CLEAN_FOR_FRESH_HOLDOUT
over_shoulder,,CLEAN_FOR_FRESH_HOLDOUT
over_the_knee,,CLEAN_FOR_FRESH_HOLDOUT
overhead_swing,,CLEAN_FOR_FRESH_HOLDOUT
