identity_key,general_path,confidence,risk_tokens,candidate_class
anti-aircraft_gun,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
anti-aircraft_missile,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
anti-demon_corps_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
anti-materiel_rifle,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
anti-rain_(girls'_frontline),PERSON_COUNT,MEDIUM,,NON_SEXUAL
anti-tank_missile,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
antique_car,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
antique_firearm,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
antique_phone,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
antique_seraphim_(blue_archive),PERSON_COUNT,MEDIUM,,NON_SEXUAL
antler_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
antler_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
antler_ring,CLOTHING/ACCESSORY,MEDIUM,,NON_SEXUAL
anvil,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
anya_(spy_x_family)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
anzio_ironworks_20mm_rifle,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
anzio_military_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
anzio_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aoba_johsai_volleyball_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aogami_high_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aoshidan_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aozora_middle_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aperture_science_handheld_portal_device,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
apollo_chocolate,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_core,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
apple_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
apple_juice,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_peel,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_pie,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_rabbit,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apple_slice,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
applying_bandages,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_bandaid,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_lotion,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_makeup,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_manicure,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_mascara,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_pedicure,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
applying_sunscreen,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
apprentice_chef_(twisted_wonderland),CLOTHING/COSTUME,MEDIUM,,NON_SEXUAL
apricorn,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apricot_(fruit),OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
apron_basket,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
apron_hold,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
apron_pocket,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
apron_tug,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
aps_rifle,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
aqours_1st_years,PERSON_COUNT,HIGH,,NON_SEXUAL
aqours_2nd_years,PERSON_COUNT,HIGH,,NON_SEXUAL
aqours_3rd_years,PERSON_COUNT,HIGH,,NON_SEXUAL
aqua-framed_eyewear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua-tinted_eyewear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_(konosuba)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
aqua_armband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_armor,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
aqua_ascot,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_assault_visor,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_bag,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
aqua_belt,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_bow,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_bowtie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_choker,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_gem,OBJECT_PROP,HIGH,,NON_SEXUAL
aqua_hairband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_halo,CLOTHING/ACCESSORY,MEDIUM,,NON_SEXUAL
aqua_hat,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_headband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_helmet,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_hood,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_neckerchief,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_necktie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_sash,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_scarf,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_scrunchie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_visor_cap,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aqua_wrist_cuffs,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aquamarine_(gemstone),OBJECT_PROP,HIGH,,NON_SEXUAL
aquila_favonia_(genshin_impact),OBJECT_PROP/WEAPON,MEDIUM,,NON_SEXUAL
ar-10,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
ar-15,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
ar-18,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
ar-57,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arachne,PERSON_COUNT,MEDIUM,,NON_SEXUAL
arachne_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
aramasa,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
aramis_high_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
arashiyama_squad's_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
arc_phone,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
arc_reactor,OBJECT_PROP,MEDIUM,,NON_SEXUAL
arcade_cabinet,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
arcade_stick,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
archaic_set_(zelda),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arched_crown,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
archer_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
archery,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
archery_shooting_glove,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arcle_(kuuga),CLOTHING/ACCESSORY,MEDIUM,,NON_SEXUAL
arcueid_brunestud_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ardor_blossom_star_(e.g.o),CLOTHING/COSTUME,MEDIUM,,NON_SEXUAL
area_15,PERSON_COUNT,MEDIUM,,NON_SEXUAL
areadbhar_(fire_emblem),OBJECT_PROP/WEAPON,MEDIUM,,NON_SEXUAL
argentinian_national_soccer_team_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
argonauts_(fate),PERSON_COUNT,MEDIUM,,NON_SEXUAL
argonian,PERSON_COUNT,MEDIUM,,NON_SEXUAL
argyle_bow,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_bowtie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_hairband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_hat,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_necktie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
argyle_scarf,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
aria_(zenless_zone_zero)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
aria_company_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aria_gakuen_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
aris_(blue_archive)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arisaka,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arisugawa_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
arius_squad_(blue_archive),PERSON_COUNT,MEDIUM,,NON_SEXUAL
arm_armor,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arm_belt,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_blade,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arm_bow,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_cannon,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arm_cuffs,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_garter,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_guards,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arm_holster,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_mounted_weapon,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arm_piercing,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_pouch,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_rest,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
arm_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_scarf,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_scrunchie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arm_shield,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arm_sling,CLOTHING/ACCESSORY,MEDIUM,,NON_SEXUAL
arm_strap,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
armband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
armchair,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
armet,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armillary_sphere,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
armlet,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
armor,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armor_skirt,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_bodysuit,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_boots,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_dress,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_legwear,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_leotard,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_personnel_carrier,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
armored_shoes,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_skirt,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
armored_trooper,OBJECT_PROP,MEDIUM,,NON_SEXUAL
armored_vehicle,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
army,PERSON_COUNT,HIGH,,NON_SEXUAL
arona_(blue_archive)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arondight_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arquebus,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arrancar,PERSON_COUNT,HIGH,,NON_SEXUAL
arrow_(jojo),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arrow_(projectile),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
arrow_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arrow_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arrow_symbol_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
arsene_lupin_iii_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
art_brush,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
art_supplies,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
arthropod_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
arthropod_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
artifact_(genshin_impact),OBJECT_PROP,MEDIUM,,NON_SEXUAL
artillery,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
artillery_shell,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
artist_glove,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
artist_painter,PERSON_COUNT,HIGH,,NON_SEXUAL
artoria_caster_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
artoria_pendragon_(lancer)_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
artoria_pendragon_(lancer_alter)_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
artoria_pendragon_(royal_icing)_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
artoria_pendragon_(swimsuit_ruler)_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
arwing,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
arzuros_(armor),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
as_val,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
asagami_private_girls_acadamy_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
asahigaoka_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
asahina_mikuru_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
asahiyama_high_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
asari_(mass_effect),PERSON_COUNT,HIGH,,NON_SEXUAL
asashio_(kancolle)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
asashio_kai_ni_(kancolle)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ash_ketchum_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ashen_wolves_(fire_emblem),PERSON_COUNT,HIGH,,NON_SEXUAL
ashes,OBJECT_PROP,MEDIUM,,NON_SEXUAL
ashford_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
ashford_academy_swimsuit,CLOTHING/UNIFORM,MEDIUM,,NON_SEXUAL
ashigaya_high_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
ashtray,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
asobi_asobase's_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
asparagus,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
aspear_berry,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
aspis,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
assassin,PERSON_COUNT,HIGH,,NON_SEXUAL
assassin_(fate/zero)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
assault_rifle,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
assault_visor,CLOTHING/COSTUME,MEDIUM,,NON_SEXUAL
asticassia_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
astolfo_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
astolfo_monster_cosplay_(meme),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
aston_martin,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
astral_dress,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
astral_express_(honkai:_star_rail),OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
astrolabe,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
astromech_droid,PERSON_COUNT,MEDIUM,,NON_SEXUAL
astronaut,PERSON_COUNT,HIGH,,NON_SEXUAL
astronomical_clock,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
asuna_(blue_archive)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
asuna_(sao)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
asura_(mythology),PERSON_COUNT,HIGH,,NON_SEXUAL
asymmetrical_armor,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
asymmetrical_dual_wielding,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
at-at,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
at4,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
atago_(azur_lane)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
atago_(kancolle)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
atlanta_(kancolle)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
atlas_academy_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
atm,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
attack_helicopter,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
attack_ship_(eve_online),OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
au_ra,PERSON_COUNT,MEDIUM,,NON_SEXUAL
audi,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
audience,PERSON_COUNT,HIGH,,NON_SEXUAL
audio_cable,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
audio_jack,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
augma,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
aunt_and_nephew,PERSON_COUNT,HIGH,,NON_SEXUAL
aunt_and_niece,PERSON_COUNT,HIGH,,NON_SEXUAL
aurelia_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
autobomb_(splatoon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
autobot,PERSON_COUNT,MEDIUM,,NON_SEXUAL
autocannon,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
autocycle,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
autogyro,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
automatic_door,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
automaton_(object),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
autoscorer,PERSON_COUNT,MEDIUM,,NON_SEXUAL
av_idol,PERSON_COUNT,HIGH,,NON_SEXUAL
avatar_state,PERSON_COUNT,MEDIUM,,NON_SEXUAL
ave_mujica_(bang_dream!),PERSON_COUNT,HIGH,,NON_SEXUAL
aventail,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
avocado,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
avocado_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
awacs,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
awafuji_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
awakened_being_(claymore),PERSON_COUNT,HIGH,,NON_SEXUAL
award_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
awataguchi_family_(touken_ranbu),PERSON_COUNT,HIGH,,NON_SEXUAL
awning,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
ax_bass,OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
axe,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
axent_wear,CLOTHING/COSTUME,MEDIUM,,NON_SEXUAL
axolotl_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
ayachi_nene_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ayafubumi_(hololive),PERSON_COUNT,HIGH,,NON_SEXUAL
ayanami_rei_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ayanokouji_martial_arts_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
ayase_eli_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
ayase_momo_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
aymr_(fire_emblem),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
azamaru_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
azoth_knife,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
azov_battalion,PERSON_COUNT,MEDIUM,,NON_SEXUAL
azrael_(sword)_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
azumanga_daioh's_gym_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
azumanga_daioh's_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
azuna_(love_live!),PERSON_COUNT,HIGH,,NON_SEXUAL
azure_(armor),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
b&t_apc,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
b&t_mp9,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
b-25_mitchell,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
b-29_superfortress,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
b-2_spirit,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
b-52_stratofortress,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
b-komachi_(new),PERSON_COUNT,HIGH,,NON_SEXUAL
b.a.b.e.l._uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
b3_wingman,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
b5n,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
baby,PERSON_COUNT,HIGH,,NON_SEXUAL
baby_bottle,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
baby_carrier,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
babyls_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
babysitter,PERSON_COUNT,HIGH,,NON_SEXUAL
bachi,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
back_alley_alliance,PERSON_COUNT,MEDIUM,,NON_SEXUAL
back_bow,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
back_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
backpack,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
backpack_basket,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
backpack_vacuum_cleaner,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
backpacking_stove,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
backscratcher,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bacon,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
bad_end_precure,PERSON_COUNT,MEDIUM,,NON_SEXUAL
bad_food,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
badge,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
badge_(pokemon),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
badger_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
badger_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
badminton_racket,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bag,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bag_bow,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bag_charm,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
bag_of_chips,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
bagel,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
bagpipes,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bagua,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
baguette,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bait,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
bakatare_(hololive),PERSON_COUNT,MEDIUM,,NON_SEXUAL
baked_potato,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
baker_at_bat,PERSON_COUNT,HIGH,,NON_SEXUAL
baking_sheet,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bakuzan,OBJECT_PROP/WEAPON,MEDIUM,,NON_SEXUAL
balamb_garden_uniform_(ff8),CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
balance_scale,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
balancing_ball,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
balisong,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
ball,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
ball_and_chain_(weapon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
ballerina,PERSON_COUNT,HIGH,,NON_SEXUAL
ballerino,PERSON_COUNT,HIGH,,NON_SEXUAL
ballistic_shield,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
balloon,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
balloon_animal,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
ballpoint_splatling_(splatoon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
balmung_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
balmung_kriemhild_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
baltimore_(azur_lane)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
bamboo_broom,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bamboo_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
bamboo_screen,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bamboo_shoot,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
bamboo_slips,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bamboo_steamer,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
bamboozler_14_(splatoon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
banana,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
banana_boat,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
banana_costume,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
banana_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
banana_peel,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
banana_slice,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
banana_split,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
banchou,PERSON_COUNT,HIGH,,NON_SEXUAL
