canonical_tag,v2_home,v3_state,v3_home,migration_state,difference_class,difference_detail,evidence_path
matsu_(sekirei),sekirei,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matsukai_mao,nijisanji,HOME_CONFIRMED,nijisanji,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""nijisanji"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-520b77a1509c40dea85e74de""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""matsukai_mao"",""object_key"":""nijisanji"",""evidence_id"":""ev3-520b77a1509c40dea85e74de""}]}]"
matsukaze_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-57cd2553f92224f3f7a37bc9"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""matsukaze_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-57cd2553f92224f3f7a37bc9""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
matsukaze_tenma,inazuma_eleven_(series),HOME_CONFIRMED,inazuma_eleven_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""inazuma_eleven_(series)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-f1719ddb584ab365b1bcbc03""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""matsukaze_tenma"",""object_key"":""inazuma_eleven_(series)"",""evidence_id"":""ev3-f1719ddb584ab365b1bcbc03""}]}]"
matsumi_kuro,saki_(manga),HOME_CONFIRMED,saki_(manga),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""saki_(manga)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-ff70f456646dd46db2811a75""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""matsumi_kuro"",""object_key"":""saki_(manga)"",""evidence_id"":""ev3-ff70f456646dd46db2811a75""}]}]"
matsumi_yuu,saki_(manga),HOME_CONFIRMED,saki_(manga),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""saki_(manga)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-5ba0600c2218f54ba4841dd2""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""matsumi_yuu"",""object_key"":""saki_(manga)"",""evidence_id"":""ev3-5ba0600c2218f54ba4841dd2""}]}]"
matsumoto_rangiku,bleach,HOME_CONFIRMED,bleach,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""bleach"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-633cbc437753be8c04b86fea""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""matsumoto_rangiku"",""object_key"":""bleach"",""evidence_id"":""ev3-633cbc437753be8c04b86fea""}]}]"
matsunaga_hisahide_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2d5df38301ad21b9dca97508"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""matsunaga_hisahide_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-2d5df38301ad21b9dca97508""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
matsuri_(hidamari_sketch),hidamari_sketch,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matsuri_(rune_factory),rune_factory,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matsuri_(senran_kagura),senran_kagura,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matsushita_(angel_beats!),angel_beats!,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matsuwa_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-cc86bca00339b84ea1ed69d2"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""matsuwa_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-cc86bca00339b84ea1ed69d2""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
matt_(death_note),death_note,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matt_(eddsworld),eddsworld,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matt_(epic_battle_fantasy),epic_battle_fantasy,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matt_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matterhorn_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matthew_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
matthew_(xenoblade),xenoblade_chronicles_(series),HOME_CONFIRMED,xenoblade_chronicles_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""xenoblade_chronicles_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2ed3f1928d4e63a79af58f83"",""ev3-fec8f5df4fad665f366e5e9b""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""matthew_(xenoblade)"",""object_key"":""xenoblade"",""evidence_id"":""ev3-2ed3f1928d4e63a79af58f83""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""xenoblade"",""object_key"":""xenoblade_chronicles_(series)"",""evidence_id"":""ev3-fec8f5df4fad665f366e5e9b""}]}]"
mattie_(ego_trigger),ego_trigger,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mature_(kof),the_king_of_fighters,HOME_CONFIRMED,the_king_of_fighters,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""the_king_of_fighters"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-f0ce0073de1e2a6575f6a825"",""ev3-8d4d2b4c6d136730309df8d2""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""mature_(kof)"",""object_key"":""kof"",""evidence_id"":""ev3-f0ce0073de1e2a6575f6a825""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kof"",""object_key"":""the_king_of_fighters"",""evidence_id"":""ev3-8d4d2b4c6d136730309df8d2""}]}]"
mauga_(overwatch),overwatch,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maushold,pokemon,HOME_CONFIRMED,pokemon,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""pokemon"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-34ded50ca4b3e54e3c6e2f50""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""maushold"",""object_key"":""pokemon"",""evidence_id"":""ev3-34ded50ca4b3e54e3c6e2f50""}]}]"
mauvier_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mavuika_(genshin_impact),genshin_impact,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
mawile,pokemon,HOME_CONFIRMED,pokemon,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""pokemon"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-d8d27c5bb8647f372ca870cd""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""mawile"",""object_key"":""pokemon"",""evidence_id"":""ev3-d8d27c5bb8647f372ca870cd""}]}]"
max_(pangya),pangya,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
max_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
max_(ssss.gridman),ssss.gridman,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
max_immelmann_(azur_lane),azur_lane,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maxie_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maxwell_(nikke),goddess_of_victory:_nikke,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
may_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
may_(guilty_gear),guilty_gear,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
may_(gundam_build_divers_re:rise),gundam_build_divers_re:rise,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
may_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maya_(aoki_hagane_no_arpeggio),aoki_hagane_no_arpeggio,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maya_(arcaea),arcaea,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maya_(azur_lane),azur_lane,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maya_(dq11),dragon_quest_xi,HOME_CONFIRMED,dragon_quest_xi,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""dragon_quest_xi"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-279dd40d07554505dc30770e"",""ev3-1ab37bf76ae343454a638c44""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""maya_(dq11)"",""object_key"":""dq11"",""evidence_id"":""ev3-279dd40d07554505dc30770e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""dq11"",""object_key"":""dragon_quest_xi"",""evidence_id"":""ev3-1ab37bf76ae343454a638c44""}]}]"
maya_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-858698261fa3941289e3e539""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""maya_(kancolle)"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-858698261fa3941289e3e539""}]},{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-4b30bf365a1ee38ff571f90f"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""maya_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-4b30bf365a1ee38ff571f90f""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
maya_kai_ni_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-ba2fdc29b930b6731f3f330d""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""maya_kai_ni_(kancolle)"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-ba2fdc29b930b6731f3f330d""}]},{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-e5d707a4194ee6a5e0943b64"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""maya_kai_ni_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-e5d707a4194ee6a5e0943b64""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
mayaa_(azumanga_daioh),azumanga_daioh,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayano_top_gun_(umamusume),umamusume,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayer_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayjack_(dungeon_meshi),dungeon_meshi,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
maylene_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayling_shen_(girls'_frontline_2),girls'_frontline_2:_exilium,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayo_(trickcal),trickcal,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayreel_(guardian_tales),guardian_tales,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayu_(kaikan_change),kaikan_change,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mayuri_(date_a_live),date_a_live,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mdr_(girls'_frontline),girls'_frontline,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mecha_eli-chan_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-d0f40a2f3d1d8601b7dccbe1"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""mecha_eli-chan_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-d0f40a2f3d1d8601b7dccbe1""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
mecha_eli-chan_mk.ii_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-94dc2bde810f566a2ed62397"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""mecha_eli-chan_mk.ii_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-94dc2bde810f566a2ed62397""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
mecha_umamusume_st-2_(umamusume),umamusume,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mechako_(let's_go_kaikigumi),let's_go_kaikigumi,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mechanic_(ragnarok_online),ragnarok_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mechanic_(splatoon_raiders),splatoon_(series),HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=POLICY_ROOT_NORMALIZATION; v2_provenance=docs/issue180/AUTHORITY_POLICY_V1.md; no validated v3 path to old HOME.,
mechanica_(arms),arms_(game),HOME_CONFIRMED,arms_(game),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""arms_(game)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-886de85e28b1be20785bcd3d"",""ev3-8ae624b682efeeed212695de""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""mechanica_(arms)"",""object_key"":""arms"",""evidence_id"":""ev3-886de85e28b1be20785bcd3d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""arms"",""object_key"":""arms_(game)"",""evidence_id"":""ev3-8ae624b682efeeed212695de""}]}]"
mechanist_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
mechty_(girls'_frontline_2),girls'_frontline_2:_exilium,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
