row_id,canonical_tag,category,post_count,review_band,primary_copyright,primary_copyright_coverage,current_reason
I70-029804,tougou_tsuyoshi,Character,65,CHARACTER_RESIDUAL,dai_(series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-029807,tsukushino_mitsugu,Character,65,CHARACTER_RESIDUAL,resort_boin,0.740741,Character scope not safely derivable from current Copyright decisions
I70-029817,wakabayashi_ikuno,Character,65,CHARACTER_RESIDUAL,wakabayashi-kun_ga_nekasete_kurenai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029821,wirt_(over_the_garden_wall),Character,65,CHARACTER_RESIDUAL,over_the_garden_wall,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029828,yukana,Character,65,CHARACTER_RESIDUAL,code_geass,0.568966,Character scope not safely derivable from current Copyright decisions
I70-029832,zakuro_(otome_youkai_zakuro),Character,65,CHARACTER_RESIDUAL,otome_youkai_zakuro,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029852,ariane_glenys_maple,Character,64,CHARACTER_RESIDUAL,gaikotsu_kishi-sama_tadaima_isekai_e_odekake-chuu,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029900,erica_mendez,Character,64,CHARACTER_RESIDUAL,kill_la_kill,0.450000,Character scope not safely derivable from current Copyright decisions
I70-029904,eve_(blaster_master_zero),Character,64,CHARACTER_RESIDUAL,blaster_master_zero,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029923,hatchling_(outer_wilds),Character,64,CHARACTER_RESIDUAL,outer_wilds,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029924,hatsuyama_hotaru,Character,64,CHARACTER_RESIDUAL,sei_ni_utokatta_watashi_wa_kurasu_no_danshi_to_ooo_shite_shimaimashita,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029926,hiiragi_asuka_(twinbox),Character,64,CHARACTER_RESIDUAL,twinbox_school,0.661290,Character scope not safely derivable from current Copyright decisions
I70-029927,himiko_(btooom!),Character,64,CHARACTER_RESIDUAL,btooom!,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029928,hiver_laurant,Character,64,CHARACTER_RESIDUAL,sound_horizon,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029935,ichigohara_itsuki,Character,64,CHARACTER_RESIDUAL,hitozuma_kyoushi_ga_oshiego_no_joshikousei_ni_dohamari_suru_hanashi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029943,john_hamish_watson,Character,64,CHARACTER_RESIDUAL,the_adventures_of_sherlock_holmes,0.759259,Character scope not safely derivable from current Copyright decisions
I70-029960,kirenenko_(usavich),Character,64,CHARACTER_RESIDUAL,usavich,0.983607,Character scope not safely derivable from current Copyright decisions
I70-029970,kohara_konomi,Character,64,CHARACTER_RESIDUAL,machikado_mazoku,0.372881,Character scope not safely derivable from current Copyright decisions
I70-029975,kuroe_(kimi_omou_koi),Character,64,CHARACTER_RESIDUAL,kimi_omou_koi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029979,kurumi_(koutetsu_tenshi_kurumi),Character,64,CHARACTER_RESIDUAL,koutetsu_tenshi_kurumi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-029987,leonidas_i_(real_life),Character,64,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-029990,lily_(shiei_no_sona-nyl),Character,64,CHARACTER_RESIDUAL,shiei_no_sona-nyl,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030023,mima_tokiko,Character,64,CHARACTER_RESIDUAL,key_the_metal_idol,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030042,natsu_(nekota_tsuna),Character,64,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030050,noah_(little_noah),Character,64,CHARACTER_RESIDUAL,little_noah,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030072,pneuma_(artbook_swimsuit)_(xenoblade),Character,64,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030078,ratchet_(ratchet_&_clank),Character,64,CHARACTER_RESIDUAL,ratchet_&_clank,0.962963,Character scope not safely derivable from current Copyright decisions
I70-030094,sagara_arisa,Character,64,CHARACTER_RESIDUAL,sagara-san'chi_no_etsuraku_life,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030096,sakamoto_maaya,Character,64,CHARACTER_RESIDUAL,fate_(series),0.379310,Character scope not safely derivable from current Copyright decisions
I70-030107,selly55,Character,64,CHARACTER_RESIDUAL,crazy_raccoon,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030113,sharon_les_halles,Character,64,CHARACTER_RESIDUAL,numan_athletics,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030115,shikai_yue,Character,64,CHARACTER_RESIDUAL,plivyou,0.857143,Character scope not safely derivable from current Copyright decisions
I70-030116,shimizu_kei,Character,64,CHARACTER_RESIDUAL,tonari_no_seki_no_yankee_shimizu-san_ga_kami_wo_kuroku_somete_kita,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030135,sumomo_(ikuta_semi),Character,64,CHARACTER_RESIDUAL,splatoon_(series),0.645161,Character scope not safely derivable from current Copyright decisions
I70-030136,suou_patra_(7th_costume),Character,64,CHARACTER_RESIDUAL,nanashi_inc.,0.693548,Character scope not safely derivable from current Copyright decisions
I70-030143,tea_party_militant_a_(blue_archive),Character,64,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030152,togashi_(hyakuemu),Character,64,CHARACTER_RESIDUAL,hyakuemu,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030153,tomatsu_haruka,Character,64,CHARACTER_RESIDUAL,real_life,0.228070,Character scope not safely derivable from current Copyright decisions
I70-030169,viewtiful_joe_(character),Character,64,CHARACTER_RESIDUAL,viewtiful_joe,0.981818,Character scope not safely derivable from current Copyright decisions
I70-030184,8-foot_joe,Character,63,CHARACTER_RESIDUAL,disneyland,0.966667,Character scope not safely derivable from current Copyright decisions
I70-030185,96neko,Character,63,CHARACTER_RESIDUAL,indie_utaite,0.950820,Character scope not safely derivable from current Copyright decisions
I70-030233,claire_d'lune,Character,63,CHARACTER_RESIDUAL,the_summoning,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030248,eastern_spot-billed_duck_(kemono_friends),Character,63,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030254,ester_ein_astrada,Character,63,CHARACTER_RESIDUAL,kenran_butou_sai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030266,funasshii,Character,63,CHARACTER_RESIDUAL,yuru-chara,0.758065,Character scope not safely derivable from current Copyright decisions
I70-030267,futaba_neiko,Character,63,CHARACTER_RESIDUAL,futaba-san_chi_no_kyoudai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030294,hero's_shade_(zelda),Character,63,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030299,hirai_ginji,Character,63,CHARACTER_RESIDUAL,gin_to_kin,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030301,hitotsuba_kaede,Character,63,CHARACTER_RESIDUAL,ryoushin_no_shakkin,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030313,ishizuki_riku,Character,63,CHARACTER_RESIDUAL,aitsu_no_kanojo,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030314,jang_wonyoung,Character,63,CHARACTER_RESIDUAL,real_life,0.916667,Character scope not safely derivable from current Copyright decisions
I70-030327,kido_ayame_(kimi_wa_008),Character,63,CHARACTER_RESIDUAL,kimi_wa_008,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030340,kubota_miyu,Character,63,CHARACTER_RESIDUAL,real_life,0.761905,Character scope not safely derivable from current Copyright decisions
I70-030347,kusuda_aina,Character,63,CHARACTER_RESIDUAL,love_live!,0.733333,Character scope not safely derivable from current Copyright decisions
I70-030386,narin_mikure,Character,63,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030388,nessa_(fractale),Character,63,CHARACTER_RESIDUAL,fractale,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030396,on'yomiko,Character,63,CHARACTER_RESIDUAL,genji_tsuushin_agedama,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030411,ptera_ranger,Character,63,CHARACTER_RESIDUAL,kyouryuu_sentai_zyuranger,0.978723,Character scope not safely derivable from current Copyright decisions
I70-030428,sakura_mami,Character,63,CHARACTER_RESIDUAL,esper_mami,0.983333,Character scope not safely derivable from current Copyright decisions
I70-030429,sally_merci_(manjuverunu),Character,63,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030440,smallishbeans,Character,63,CHARACTER_RESIDUAL,minecraft_youtube,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030471,tokihara_sayuki,Character,63,CHARACTER_RESIDUAL,kawaikereba_hentai_demo_suki_ni_natte_kuremasu_ka?,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030517,amata_(kanazawa_shinnosuke),Character,62,CHARACTER_RESIDUAL,kaisha_to_shiseikatsu,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030523,ariana_grande,Character,62,CHARACTER_RESIDUAL,real_life,0.923077,Character scope not safely derivable from current Copyright decisions
I70-030524,arsene_(milky_holmes),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030539,cafe_no_zombi-ko,Character,62,CHARACTER_RESIDUAL,project_upd8,0.548387,Character scope not safely derivable from current Copyright decisions
I70-030549,chimimo_(character),Character,62,CHARACTER_RESIDUAL,chimimo,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030551,claes_(gunslinger_girl),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030561,d-1,Character,62,CHARACTER_RESIDUAL,kikou_senki_dragonar,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030566,dogpool,Character,62,CHARACTER_RESIDUAL,deadpool_&_wolverine,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030572,eleking,Character,62,CHARACTER_RESIDUAL,ultra_series,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030574,emit_(mahou_shoujo_sae),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030575,emmett_brown,Character,62,CHARACTER_RESIDUAL,back_to_the_future,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030592,hanazono_yumi,Character,62,CHARACTER_RESIDUAL,mahou_no_idol_pastel_yumi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030593,hansel_(hansel_and_gretel),Character,62,CHARACTER_RESIDUAL,hansel_and_gretel,0.983871,Character scope not safely derivable from current Copyright decisions
I70-030596,haruno_ritsuka,Character,62,CHARACTER_RESIDUAL,harapeko_shoujo_to_tantei_to,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030605,hidoi_(nijiura_maids),Character,62,CHARACTER_RESIDUAL,futaba_channel,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030610,hob_&_nob,Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030618,ilya_rozanov,Character,62,CHARACTER_RESIDUAL,heated_rivalry,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030633,k_(blade_runner_2049),Character,62,CHARACTER_RESIDUAL,blade_runner_(series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-030653,kosaka_tsubaki,Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030658,kurumi_(jitsuwa_kankin_mankitsu),Character,62,CHARACTER_RESIDUAL,jitsuwa_kankin_mankitsu?_kurumi-chan!,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030694,mint_fantome_(summer),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030695,mira_kimishima,Character,62,CHARACTER_RESIDUAL,hospital_rokunin_no_ishi,0.423077,Character scope not safely derivable from current Copyright decisions
I70-030701,momo_(shinigami_no_ballad),Character,62,CHARACTER_RESIDUAL,shinigami_no_ballad,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030706,mukku,Character,62,CHARACTER_RESIDUAL,hirake!_ponkikki,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030722,oh_sangwoo,Character,62,CHARACTER_RESIDUAL,killing_stalking,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030728,palpatine,Character,62,CHARACTER_RESIDUAL,star_wars,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030731,paprika_(character),Character,62,CHARACTER_RESIDUAL,paprika,0.964912,Character scope not safely derivable from current Copyright decisions
I70-030761,scorpius_malfoy,Character,62,CHARACTER_RESIDUAL,harry_potter_(series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-030784,togawa_nonoha_(1st_costume),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030790,tsukino_mito_(qipao),Character,62,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-030801,vermilio_(helck),Character,62,CHARACTER_RESIDUAL,helck,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030805,vladimir_lenin,Character,62,CHARACTER_RESIDUAL,original,0.260870,Character scope not safely derivable from current Copyright decisions
I70-030806,wall-e_(character),Character,62,CHARACTER_RESIDUAL,wall-e,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030807,wanko,Character,62,CHARACTER_RESIDUAL,wanko_to_lily,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030832,a106,Character,61,CHARACTER_RESIDUAL,atom:_the_beginning,0.983607,Character scope not safely derivable from current Copyright decisions
I70-030848,amunero_(kyouka_jinrui_amunero),Character,61,CHARACTER_RESIDUAL,kyouka_jinrui_amunero,0.983333,Character scope not safely derivable from current Copyright decisions
I70-030850,anjou_(yancha_gal),Character,61,CHARACTER_RESIDUAL,yancha_gal_no_anjou-san,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030859,artemisia,Character,61,CHARACTER_RESIDUAL,sound_horizon,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030860,asahina_yui,Character,61,CHARACTER_RESIDUAL,la_corda_d'oro_starlight_orchestra,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030922,fidgey_sluggins,Character,61,CHARACTER_RESIDUAL,eternal-e,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030945,gridman_(denkou_choujin),Character,61,CHARACTER_RESIDUAL,denkou_choujin_gridman,0.811321,Character scope not safely derivable from current Copyright decisions
I70-030952,harumi_junna,Character,61,CHARACTER_RESIDUAL,idolatry,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030958,hayami_sena,Character,61,CHARACTER_RESIDUAL,mashin_sentai_kiramager,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030965,hirosoma_kikyou,Character,61,CHARACTER_RESIDUAL,geminism,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030970,honey_churros,Character,61,CHARACTER_RESIDUAL,project_i,0.583333,Character scope not safely derivable from current Copyright decisions
I70-030973,imai_asami,Character,61,CHARACTER_RESIDUAL,idolmaster,0.673077,Character scope not safely derivable from current Copyright decisions
I70-030974,inami_saki,Character,61,CHARACTER_RESIDUAL,pakomane_-_watashi_kyou_kara_meimon_yakyuu-bu_no_seishori_gakari_ni_narimasu...,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030977,inuzuka_tsumugi,Character,61,CHARACTER_RESIDUAL,amaama_to_inazuma,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030985,joo_jaekyung,Character,61,CHARACTER_RESIDUAL,jinx_(manhwa),1.000000,Character scope not safely derivable from current Copyright decisions
I70-030988,kaga_kouko,Character,61,CHARACTER_RESIDUAL,golden_time,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030992,kang_hansung,Character,61,CHARACTER_RESIDUAL,ceo_and_bodyguard,1.000000,Character scope not safely derivable from current Copyright decisions
I70-030998,keanu_reeves,Character,61,CHARACTER_RESIDUAL,john_wick,0.470588,Character scope not safely derivable from current Copyright decisions
I70-031005,kodama_sawa_(sakura_yuki),Character,61,CHARACTER_RESIDUAL,chibi_kyonyuu,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031010,kuro_(hitsugi_katsugi_no_kuro),Character,61,CHARACTER_RESIDUAL,hitsugi_katsugi_no_kuro,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031013,lebron_james,Character,61,CHARACTER_RESIDUAL,national_basketball_association,0.833333,Character scope not safely derivable from current Copyright decisions
I70-031030,marufuji_izumi,Character,61,CHARACTER_RESIDUAL,interlude,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031033,mayu_(kaikan_change),Character,61,CHARACTER_RESIDUAL,kaikan_change,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031051,mizuki_sasahara,Character,61,CHARACTER_RESIDUAL,original,0.672131,Character scope not safely derivable from current Copyright decisions
I70-031053,mokoi_(megami_tensei),Character,61,CHARACTER_RESIDUAL,shin_megami_tensei,0.560000,Character scope not safely derivable from current Copyright decisions
I70-031060,morticia_addams,Character,61,CHARACTER_RESIDUAL,the_addams_family,0.958333,Character scope not safely derivable from current Copyright decisions
I70-031061,mothra_(monsterverse),Character,61,CHARACTER_RESIDUAL,godzilla_(series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-031081,orc_(ii_orc_no_hi),Character,61,CHARACTER_RESIDUAL,ii_orc_no_hi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031088,pepsiman,Character,61,CHARACTER_RESIDUAL,pepsi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031098,racing_miku_(2024),Character,61,CHARACTER_RESIDUAL,goodsmile_company,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031106,rose_(rose_to_tasogare_no_kojou),Character,61,CHARACTER_RESIDUAL,rose_to_tasogare_no_kojou,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031134,solidaritygaming,Character,61,CHARACTER_RESIDUAL,minecraft_youtube,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031149,taira_daichi,Character,61,CHARACTER_RESIDUAL,hoshiiro_girldrop,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031152,takiguchi_yoi,Character,61,CHARACTER_RESIDUAL,uruwashi_no_yoi_no_tsuki,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031166,tsukishima_kirari,Character,61,CHARACTER_RESIDUAL,kirarin_revolution,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031177,vertin_(ipstar)_(reverse:1999),Character,61,CHARACTER_RESIDUAL,ipstar,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031182,will_graham,Character,61,CHARACTER_RESIDUAL,hannibal_(tv_series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-031183,yabushima_akane,Character,61,CHARACTER_RESIDUAL,real_life,0.980769,Character scope not safely derivable from current Copyright decisions
I70-031187,yasumi_chiaki,Character,61,CHARACTER_RESIDUAL,watashi_no_hatsukoi_wa_hazukashisugite_dare_ni_mo_ienai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031198,ad-6-0001a,Character,60,CHARACTER_RESIDUAL,project_a.d.a.,0.983333,Character scope not safely derivable from current Copyright decisions
I70-031207,akizuki_airi,Character,60,CHARACTER_RESIDUAL,oni_chichi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031208,akizuki_sakurano,Character,60,CHARACTER_RESIDUAL,succubus_appli,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031209,albert_(shingeki_no_bahamut),Character,60,CHARACTER_RESIDUAL,granblue_fantasy,0.745763,Character scope not safely derivable from current Copyright decisions
I70-031215,annika_(salvika),Character,60,CHARACTER_RESIDUAL,salvika,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031253,cyrene_(demiurge)_(anta)_(honkai:_star_rail),Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031265,dorothy_(marchen_awakens_romance),Character,60,CHARACTER_RESIDUAL,marchen_awakens_romance,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031268,duke_tougou,Character,60,CHARACTER_RESIDUAL,golgo_13,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031289,fujino_(look_back),Character,60,CHARACTER_RESIDUAL,look_back,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031295,gil_somyung,Character,60,CHARACTER_RESIDUAL,like_mother_like_daughter,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031296,gomora,Character,60,CHARACTER_RESIDUAL,ultra_series,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031306,hannelore_kummel,Character,60,CHARACTER_RESIDUAL,strike_witches_(lionheart_witch),0.961538,Character scope not safely derivable from current Copyright decisions
I70-031323,hizuki_rurufu,Character,60,CHARACTER_RESIDUAL,snack_nili,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031324,hondo_kaede,Character,60,CHARACTER_RESIDUAL,blue_archive,0.296296,Character scope not safely derivable from current Copyright decisions
I70-031334,irabu_ichirou,Character,60,CHARACTER_RESIDUAL,kuuchuu_buranko,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031339,izumi_kaori_(twinbox),Character,60,CHARACTER_RESIDUAL,original,0.750000,Character scope not safely derivable from current Copyright decisions
I70-031340,jack_sparrow,Character,60,CHARACTER_RESIDUAL,pirates_of_the_caribbean,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031341,jeanne_d'arc_(real_life),Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031343,jesus_(saint_onii-san),Character,60,CHARACTER_RESIDUAL,saint_onii-san,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031344,jigsaw_(character),Character,60,CHARACTER_RESIDUAL,saw_(movie),1.000000,Character scope not safely derivable from current Copyright decisions
I70-031372,kuchisake-onna_(ishiyumi),Character,60,CHARACTER_RESIDUAL,mechanical_buddy_universe,0.661017,Character scope not safely derivable from current Copyright decisions
I70-031381,kurusu_kazuki,Character,60,CHARACTER_RESIDUAL,buddy_daddies,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031383,lacia_(beatless),Character,60,CHARACTER_RESIDUAL,beatless,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031393,liar_princess,Character,60,CHARACTER_RESIDUAL,usotsuki_hime_to_moumoku_ouji,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031408,mao_zedong,Character,60,CHARACTER_RESIDUAL,real_life,0.269231,Character scope not safely derivable from current Copyright decisions
I70-031436,mizutani_shizuku,Character,60,CHARACTER_RESIDUAL,tonari_no_kaibutsu-kun,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031439,momochi_(dear_vocalist),Character,60,CHARACTER_RESIDUAL,dear_vocalist,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031450,napoleon_bonaparte_(real_life),Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031462,office_lady_(senukin),Character,60,CHARACTER_RESIDUAL,insomniac_workers,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031470,onoda_yura,Character,60,CHARACTER_RESIDUAL,futari_ecchi,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031471,oohara_satsuki,Character,60,CHARACTER_RESIDUAL,teihen_no_daigaku_janaru,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031472,ooki_futaba,Character,60,CHARACTER_RESIDUAL,amanchu!,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031479,pig_(buta_no_liver_wa_kanetsu_shiro),Character,60,CHARACTER_RESIDUAL,buta_no_liver_wa_kanetsu_shiro,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031484,princess_lady_serenity,Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031498,robocop_(character),Character,60,CHARACTER_RESIDUAL,robocop,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031509,saotome_hibiki,Character,60,CHARACTER_RESIDUAL,kawaihara_senpai_wa_kawaii_ga_suki!,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031514,sawatari_shizuku,Character,60,CHARACTER_RESIDUAL,bishoujo_mangekyou:_wasurenagusa_to_eien_no_shoujo,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031518,shikishima_krile,Character,60,CHARACTER_RESIDUAL,nursery_rhyme,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031523,shiraishi_urara,Character,60,CHARACTER_RESIDUAL,yamada-kun_to_7-nin_no_majo,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031532,sizz_flair,Character,60,CHARACTER_RESIDUAL,arcturus,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031540,sothis_(young)_(winter)_(fire_emblem),Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031542,stella_(sound_horizon),Character,60,CHARACTER_RESIDUAL,sound_horizon,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031544,strawberry-chan,Character,60,CHARACTER_RESIDUAL,food_girls,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031548,suzakuin_tsubaki,Character,60,CHARACTER_RESIDUAL,kizuna_kirameku_koi_iroha,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031553,tachikawa_nobuo,Character,60,CHARACTER_RESIDUAL,ts_loli_oji-san_no_boukan,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031567,touma_saya,Character,60,CHARACTER_RESIDUAL,spec,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031569,tsukishiro_mina,Character,60,CHARACTER_RESIDUAL,getsumento_heiki_miina,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031570,tsukumo_kotomi,Character,60,CHARACTER_RESIDUAL,school_star_dream!,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031572,tung_tung_tung_sahur,Character,60,CHARACTER_RESIDUAL,original,0.274510,Character scope not safely derivable from current Copyright decisions
I70-031574,unasaka_miri,Character,60,CHARACTER_RESIDUAL,buddy_daddies,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031579,v/v,Character,60,CHARACTER_RESIDUAL,angel_notes,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031595,xianming_lin,Character,60,CHARACTER_RESIDUAL,hakata_tonkotsu_ramens,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031598,yamawaki_bon_ivar_(triumph_of_the_demon_lord),Character,60,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031607,zero_(katana_zero),Character,60,CHARACTER_RESIDUAL,katana_zero,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031617,akuukan_coneru,Character,59,CHARACTER_RESIDUAL,coneru_-dimension_girl-,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031624,amane_(sakura_hiyori),Character,59,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031636,ark_(tenchi_souzou),Character,59,CHARACTER_RESIDUAL,tenchi_souzou,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031643,bebe_(nanahira),Character,59,CHARACTER_RESIDUAL,indie_utaite,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031647,betty_boop,Character,59,CHARACTER_RESIDUAL,betty_boop_(series),1.000000,Character scope not safely derivable from current Copyright decisions
I70-031649,blair_dame,Character,59,CHARACTER_RESIDUAL,arika,0.933333,Character scope not safely derivable from current Copyright decisions
I70-031652,boyfriend_(yoru_mac),Character,59,CHARACTER_RESIDUAL,mcdonald's,1.000000,Character scope not safely derivable from current Copyright decisions
I70-031675,daniella_(demento),Character,59,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-031682,distortion_(tma),Character,59,CHARACTER_RESIDUAL,the_magnus_archives,1.000000,Character scope not safely derivable from current Copyright decisions
